date,price
2015-04-23,141.1466401203699
2015-04-24,139.88134829064236
2015-04-25,136.7799544944011
2015-04-26,136.98365039054067
2015-04-27,135.8939815992435
2015-04-28,136.44089580745037
2015-04-29,136.53593561980736
2015-04-30,140.0732743031941
2015-05-01,139.59541686265928
2015-05-02,137.41176079047594
2015-05-03,137.84880654648887
2015-05-04,138.37595388197974
2015-05-05,141.4196426520784
2015-05-06,143.34231885952892
2015-05-07,144.20097427177961
2015-05-08,147.61462877283438
2015-05-09,144.92783695002663
2015-05-10,143.52553810432798
2015-05-11,141.49621509980557
2015-05-12,140.67977714624948
2015-05-13,137.71104830200994
2015-05-14,139.14443673699978
2015-05-15,138.70716869169289
2015-05-16,135.57895596710668
2015-05-17,133.47477208590047
2015-05-18,134.18266568040988
2015-05-19,136.013409984332
2015-05-20,140.40782477319863
2015-05-21,147.05290574489464
2015-05-22,148.06789857617662
2015-05-23,145.82967989637592
2015-05-24,141.0641814420895
2015-05-25,141.710070895855
2015-05-26,139.9566567179476
2015-05-27,139.093128826583
2015-05-28,137.80729061225972
2015-05-29,137.55051051781476
2015-05-30,139.9284180326524
2015-05-31,140.3243399485767
2015-06-01,140.02351541657706
2015-06-02,137.80677802339588
2015-06-03,134.26707990927505
2015-06-04,133.2896397415967
2015-06-05,133.22370260679466
2015-06-06,137.03332595622257
2015-06-07,137.36312473113875
2015-06-08,139.55472802364983
2015-06-09,138.51046133410117
2015-06-10,135.9975577907225
2015-06-11,133.9933203189117
2015-06-12,132.51831945555665
2015-06-13,137.08392451608583
2015-06-14,135.3697446947581
2015-06-15,137.21746875928085
2015-06-16,135.32772735430302
2015-06-17,137.37611443922412
2015-06-18,138.2601583046782
2015-06-19,137.96809779256998
2015-06-20,137.9281249953482
2015-06-21,136.56121310014447
2015-06-22,137.57237209124258
2015-06-23,136.63825885005588
2015-06-24,134.07343783370928
2015-06-25,131.44838312935087
2015-06-26,131.85257436911039
2015-06-27,135.2202553284666
2015-06-28,135.6091408353964
2015-06-29,135.40368666308797
2015-06-30,136.06246873084137
2015-07-01,138.93884688947063
2015-07-02,139.46881363197022
2015-07-03,138.61796625588772
2015-07-04,141.10387159099014
2015-07-05,142.10990809347194
2015-07-06,145.6401458753773
2015-07-07,146.11247160663103
2015-07-08,143.37237784145077
2015-07-09,140.36567573698764
2015-07-10,144.11373878976244
2015-07-11,148.13147242454122
2015-07-12,147.76530340963302
2015-07-13,146.92801555799446
2015-07-14,150.40182466736283
2015-07-15,147.8544576024726
2015-07-16,145.83705718468983
2015-07-17,147.3740008261961
2015-07-18,146.51258292099038
2015-07-19,146.5523695242953
2015-07-20,146.22712075121797
2015-07-21,147.05836025671175
2015-07-22,150.40737630782584
2015-07-23,150.67515312734773
2015-07-24,152.26455189338904
2015-07-25,147.47880753987437
2015-07-26,147.4176076621546
2015-07-27,145.524139722683
2015-07-28,142.80779891052345
2015-07-29,140.8960303971935
2015-07-30,140.2059591402719
2015-07-31,142.29306517101196
2015-08-01,139.4006596980821
2015-08-02,139.51704970918266
2015-08-03,138.50605521105612
2015-08-04,137.84169113384854
2015-08-05,140.08508596276732
2015-08-06,141.32704872145513
2015-08-07,144.38609430212938
2015-08-08,144.08593159486367
2015-08-09,142.5655630365175
2015-08-10,142.11388211874865
2015-08-11,142.707898162261
2015-08-12,143.15569619225712
2015-08-13,140.78128250563748
2015-08-14,141.03171029278337
2015-08-15,141.58938328974517
2015-08-16,147.36755994027385
2015-08-17,151.8418594055168
2015-08-18,149.86793057458442
2015-08-19,149.24373329700853
2015-08-20,145.8948126518437
2015-08-21,144.59479630491927
2015-08-22,145.36645301113046
2015-08-23,148.20558659348356
2015-08-24,146.56523212265742
2015-08-25,145.11418920454255
2015-08-26,140.33837955414296
2015-08-27,140.02863512055367
2015-08-28,137.75374939562636
2015-08-29,136.65806934077213
2015-08-30,134.83136980368462
2015-08-31,134.67878487338137
2015-09-01,131.0479300140317
2015-09-02,128.1000405987663
2015-09-03,132.51504663404205
2015-09-04,129.9010986273456
2015-09-05,127.72158967951675
2015-09-06,131.51667712382132
2015-09-07,137.72188918020348
2015-09-08,135.25178268648045
2015-09-09,134.51704301789985
2015-09-10,135.29019740883442
2015-09-11,139.07296079564338
2015-09-12,136.97649443228985
2015-09-13,136.496470502958
2015-09-14,138.22639105117088
2015-09-15,139.22508785135275
2015-09-16,138.45152186455897
2015-09-17,138.20870678146494
2015-09-18,135.29593893532058
2015-09-19,134.83688897221657
2015-09-20,134.3197017076732
2015-09-21,134.85920477658962
2015-09-22,133.73201474252315
2015-09-23,134.77626721943273
2015-09-24,136.99125358308746
2015-09-25,137.37536170567634
2015-09-26,138.18714241999763
2015-09-27,138.35158623561742
2015-09-28,138.4005037730019
2015-09-29,136.88489562795687
2015-09-30,137.61733428041694
2015-10-01,137.45505020590136
2015-10-02,142.11171035672524
2015-10-03,145.7282570298276
2015-10-04,146.66811728591452
2015-10-05,144.96719708320313
2015-10-06,142.499834508467
2015-10-07,145.24932654183448
2015-10-08,145.90297603112626
2015-10-09,147.06219366472408
2015-10-10,143.12711037785022
2015-10-11,145.2840926083223
2015-10-12,146.37908292661254
2015-10-13,143.89217842199128
2015-10-14,142.87792909004614
2015-10-15,143.52309472528086
2015-10-16,143.69233021219
2015-10-17,143.08306516715174
2015-10-18,142.90037832632558
2015-10-19,142.38457112340046
2015-10-20,142.7773552319142
2015-10-21,146.17615907577925
2015-10-22,140.43483521707645
2015-10-23,139.96126648694596
2015-10-24,140.4003112213843
2015-10-25,141.10599675423927
2015-10-26,140.33135344004404
2015-10-27,136.55027356691556
2015-10-28,137.30578930000306
2015-10-29,141.14191430539123
2015-10-30,137.8218631588035
2015-10-31,139.75881677367371
2015-11-01,139.0865771247696
2015-11-02,139.00126184614052
2015-11-03,136.76356072161093
2015-11-04,136.09301606779403
2015-11-05,138.95700296501664
2015-11-06,140.2873324758016
2015-11-07,144.21802545466704
2015-11-08,146.96888490632844
2015-11-09,148.04081974547142
2015-11-10,152.21661645846018
2015-11-11,153.3266004242962
2015-11-12,155.39372543234995
2015-11-13,154.72412451313696
2015-11-14,154.94091797521045
2015-11-15,153.30243346299625
2015-11-16,155.76513443056803
2015-11-17,152.95518484232127
2015-11-18,154.90592718566737
2015-11-19,154.49592520127123
2015-11-20,157.42754369186133
2015-11-21,159.35629908772384
2015-11-22,164.04933969997708
2015-11-23,166.0066813382544
2015-11-24,162.004305519946
2015-11-25,161.8905810381997
2015-11-26,158.9858946684394
2015-11-27,157.7490576538692
2015-11-28,161.6053611614903
2015-11-29,163.2935852758028
2015-11-30,161.56293873551846
2015-12-01,159.06014718830298
2015-12-02,159.19834328699375
2015-12-03,156.23230401796175
2015-12-04,154.6441613675799
2015-12-05,155.4606452569021
2015-12-06,158.3708209652233
2015-12-07,159.95276068414958
2015-12-08,154.33819877656614
2015-12-09,155.13439386592404
2015-12-10,155.3651888910044
2015-12-11,156.43627600546156
2015-12-12,160.52566519608177
2015-12-13,155.4482799426462
2015-12-14,154.06217427905568
2015-12-15,155.5573279912915
2015-12-16,151.78404353754664
2015-12-17,155.40815897511047
2015-12-18,156.36737295475723
2015-12-19,158.52191054700307
2015-12-20,157.15828555035927
2015-12-21,159.2413923375853
2015-12-22,162.00063737423136
2015-12-23,162.65313646608686
2015-12-24,163.3121803324707
2015-12-25,164.06673638909075
2015-12-26,161.90812534831736
2015-12-27,161.5892903148259
2015-12-28,161.25840035082575
2015-12-29,162.2921519080575
2015-12-30,164.92586209409288
2015-12-31,162.25640947049945
2016-01-01,161.99432987303948
2016-01-02,165.8766182202566
2016-01-03,164.00321264461633
2016-01-04,161.95021591971027
2016-01-05,162.5242439946277
2016-01-06,164.75790990752296
2016-01-07,164.84560520563898
2016-01-08,168.39133647923813
2016-01-09,170.73899985544577
2016-01-10,173.07857399241584
2016-01-11,174.6570563943129
2016-01-12,181.2420891587421
2016-01-13,180.72107786082788
2016-01-14,175.16957568154572
2016-01-15,179.71483104043173
2016-01-16,178.48693703004838
2016-01-17,178.85341441785334
2016-01-18,182.64460652547467
2016-01-19,178.15628850627448
2016-01-20,174.74045908094035
2016-01-21,170.44901290873455
2016-01-22,168.38986552041206
2016-01-23,169.6195057895715
2016-01-24,171.0857841502052
2016-01-25,171.89231141476492
2016-01-26,168.16933118019136
2016-01-27,162.21828532376594
2016-01-28,162.41439120081398
2016-01-29,161.26894674155355
2016-01-30,162.49711964729553
2016-01-31,164.3613223483993
2016-02-01,164.77756440345203
2016-02-02,166.8207067313654
2016-02-03,167.4829484320621
2016-02-04,168.94639287490307
2016-02-05,167.14071868317598
2016-02-06,166.72731825756753
2016-02-07,167.3037073896338
2016-02-08,169.5393510195264
2016-02-09,168.55066738037513
2016-02-10,169.99961911534885
2016-02-11,169.34902325499542
2016-02-12,169.09537063499715
2016-02-13,171.37921942026645
2016-02-14,166.14205751589927
2016-02-15,162.84158435268307
2016-02-16,159.1405556764235
2016-02-17,153.45218080193524
2016-02-18,151.87525823542444
2016-02-19,153.7325142077349
2016-02-20,153.09824686664754
2016-02-21,153.62997251485285
2016-02-22,156.34305775877485
2016-02-23,159.70269887793305
2016-02-24,159.58509918653328
2016-02-25,163.08091256759428
2016-02-26,163.37521938900449
2016-02-27,161.2916012914406
2016-02-28,159.84509208553743
2016-02-29,156.21622353567813
2016-03-01,154.10073083500507
2016-03-02,153.288295794185
2016-03-03,155.29521085307337
2016-03-04,159.61739204370286
2016-03-05,156.23550580835746
2016-03-06,157.26041966295907
2016-03-07,154.75888281120396
2016-03-08,155.9750829717345
2016-03-09,155.708244992592
2016-03-10,151.3359436247751
2016-03-11,153.61871317408588
2016-03-12,152.21560363087602
2016-03-13,150.99428748236366
2016-03-14,148.52409046864457
2016-03-15,147.0533373266499
2016-03-16,148.0997722564067
2016-03-17,147.71105698075382
2016-03-18,148.52988300726008
2016-03-19,149.43149888102465
2016-03-20,152.6257329953955
2016-03-21,151.8574942261638
2016-03-22,148.41856161814104
2016-03-23,150.9873044819222
2016-03-24,150.25404450114456
2016-03-25,152.9686280817016
2016-03-26,153.94919720551758
2016-03-27,153.68570191240966
2016-03-28,154.58660769047535
2016-03-29,159.46624171740675
2016-03-30,164.82656510089643
2016-03-31,165.06488403828678
2016-04-01,165.54011968504105
2016-04-02,168.4291105429318
2016-04-03,166.2594010196458
2016-04-04,167.19265550679748
2016-04-05,167.18344026359853
2016-04-06,168.07115416856763
2016-04-07,165.93817578066077
2016-04-08,161.89275850261296
2016-04-09,156.74807418151684
2016-04-10,154.06813356643414
2016-04-11,153.0131179730704
2016-04-12,152.36188372238206
2016-04-13,157.1371845629237
2016-04-14,159.9544603273606
2016-04-15,157.6046722750185
2016-04-16,158.52588612065858
2016-04-17,157.56832949788213
2016-04-18,156.91952201573224
2016-04-19,157.43361265918153
2016-04-20,159.03225981509394
2016-04-21,158.24056480779367
2016-04-22,160.970755648255
2016-04-23,158.157449463771
2016-04-24,158.2289549078684
2016-04-25,164.89431676516537
2016-04-26,165.53292580624657
2016-04-27,169.3712941679268
2016-04-28,169.6753324314574
2016-04-29,171.29468268290157
2016-04-30,171.2018543560837
2016-05-01,170.8031648171752
2016-05-02,168.77868478356476
2016-05-03,169.9861717647585
2016-05-04,167.7808768367566
2016-05-05,169.60852514272227
2016-05-06,172.59310579219394
2016-05-07,173.65339749989076
2016-05-08,172.93322423992302
2016-05-09,174.2353552000411
2016-05-10,173.45150325789905
2016-05-11,176.08797094375686
2016-05-12,171.14205673999413
2016-05-13,170.29986859956645
2016-05-14,165.1015363878393
2016-05-15,161.31643071644947
2016-05-16,164.87685105902762
2016-05-17,167.27662160879254
2016-05-18,165.45020820716093
2016-05-19,161.63816213711735
2016-05-20,154.31955913285464
2016-05-21,153.05823112574564
2016-05-22,159.06112791623582
2016-05-23,160.21065558738482
2016-05-24,158.86095043998014
2016-05-25,160.08514043936617
2016-05-26,156.25279877298027
2016-05-27,155.5776525530668
2016-05-28,155.87646239328024
2016-05-29,155.72007595632212
2016-05-30,157.72708333911365
2016-05-31,158.64135944212447
2016-06-01,160.37637259126933
2016-06-02,158.70302994344476
2016-06-03,161.01961112804517
2016-06-04,165.26193400046506
2016-06-05,162.81351363147007
2016-06-06,160.60978825566227
2016-06-07,164.08204156511025
2016-06-08,163.64596660609476
2016-06-09,167.36309028116213
2016-06-10,166.25928801558277
2016-06-11,170.1729958402306
2016-06-12,170.58580610282095
2016-06-13,171.34127639305248
2016-06-14,175.67777815475463
2016-06-15,174.74125626304155
2016-06-16,172.23111157383465
2016-06-17,171.07896047749668
2016-06-18,172.36270039089854
2016-06-19,168.2237224433432
2016-06-20,169.98091742804291
2016-06-21,168.60412511658785
2016-06-22,171.74005834986752
2016-06-23,165.44323944971546
2016-06-24,163.46405316872847
2016-06-25,159.2357667181048
2016-06-26,157.23259486893107
2016-06-27,157.9026586792875
2016-06-28,157.51306187351025
2016-06-29,156.94104860740873
2016-06-30,156.60324496684942
2016-07-01,157.1609989560342
2016-07-02,154.73902431390857
2016-07-03,156.52629293077902
2016-07-04,158.22406992287483
2016-07-05,159.24249282747377
2016-07-06,160.7009063872378
2016-07-07,161.50970605024946
2016-07-08,166.8285794365882
2016-07-09,166.658597413988
2016-07-10,165.91298588163042
2016-07-11,164.0134945169176
2016-07-12,161.4255880874895
2016-07-13,158.34843276830478
2016-07-14,156.20243342777553
2016-07-15,156.08361970083976
2016-07-16,156.96278253396983
2016-07-17,157.1445869571286
2016-07-18,155.3161089490282
2016-07-19,157.58913104618404
2016-07-20,159.49108818008833
2016-07-21,159.14663424871677
2016-07-22,157.57408442521603
2016-07-23,158.99692071106224
2016-07-24,159.52446941564654
2016-07-25,155.98247256374358
2016-07-26,155.87045408334808
2016-07-27,156.57014155221174
2016-07-28,154.42173831383963
2016-07-29,154.9386690119395
2016-07-30,151.4825197008212
2016-07-31,154.75842805149261
2016-08-01,157.88563154271333
2016-08-02,157.3143964691411
2016-08-03,158.27315644896316
2016-08-04,152.43249732411692
2016-08-05,149.7344326767075
2016-08-06,149.0957736463237
2016-08-07,146.65113723132404
2016-08-08,148.36262111846983
2016-08-09,153.1573870299839
2016-08-10,150.39848051565497
2016-08-11,148.48020981538158
2016-08-12,149.08428660698067
2016-08-13,152.96921697243508
2016-08-14,150.10548818245906
2016-08-15,150.74843201083755
2016-08-16,155.18956624487225
2016-08-17,151.2579713595915
2016-08-18,148.289143127478
2016-08-19,147.35505919864505
2016-08-20,146.20338917555486
2016-08-21,148.1385787771943
2016-08-22,148.755816198821
2016-08-23,144.70617420309173
2016-08-24,145.93691439534908
2016-08-25,144.66652051057898
2016-08-26,147.65139775006435
2016-08-27,146.2507599946106
2016-08-28,144.84281455130926
2016-08-29,146.13389949316817
2016-08-30,147.9523801890322
2016-08-31,149.0526427679008
2016-09-01,145.19912419827503
2016-09-02,146.48624001022776
2016-09-03,144.17024540353353
2016-09-04,144.75639484465046
2016-09-05,141.5966845439541
2016-09-06,142.64568986185526
2016-09-07,140.89477092015696
2016-09-08,138.12594193583575
2016-09-09,139.7366646691667
2016-09-10,140.3188609078027
2016-09-11,139.01757549607774
2016-09-12,142.28135475669444
2016-09-13,141.34716509219328
2016-09-14,141.46846907635936
2016-09-15,142.11889985151728
2016-09-16,140.78830673290938
2016-09-17,141.88675979805282
2016-09-18,140.74931088432893
2016-09-19,139.8890850948041
2016-09-20,142.9738356875872
2016-09-21,140.69946179010245
2016-09-22,135.50121442530929
2016-09-23,139.03179644627542
2016-09-24,144.77820959838442
2016-09-25,143.90779384376492
2016-09-26,139.63370827074908
2016-09-27,139.00155831394576
2016-09-28,138.42514894863933
2016-09-29,138.06034910495393
2016-09-30,135.70845492920822
2016-10-01,137.0010080117655
2016-10-02,138.18601065220463
2016-10-03,135.0193615455768
2016-10-04,136.5624041017758
2016-10-05,141.09883686598997
2016-10-06,141.53130349336627
2016-10-07,140.83101962480197
2016-10-08,140.56592157098999
2016-10-09,141.98453415576392
2016-10-10,138.2156026367835
2016-10-11,138.62270591657196
2016-10-12,137.8214283872608
2016-10-13,141.94100892783663
2016-10-14,141.60206450759807
2016-10-15,145.42197732447164
2016-10-16,142.96639531865
2016-10-17,144.3455748547685
2016-10-18,145.12457534238277
2016-10-19,143.20232475135938
2016-10-20,143.65353555931475
2016-10-21,146.47458860314853
2016-10-22,145.78091307068706
2016-10-23,141.99774464508062
2016-10-24,142.0084792312676
2016-10-25,140.05386846612384
2016-10-26,139.34988698058842
2016-10-27,139.2199753693149
2016-10-28,135.5778377627361
2016-10-29,132.21823847849552
2016-10-30,133.27276607014002
2016-10-31,132.22672166797696
2016-11-01,127.0371156959918
2016-11-02,128.662359861208
2016-11-03,129.26094758515595
2016-11-04,127.86089580552618
2016-11-05,125.28071976360312
2016-11-06,126.98537179816843
2016-11-07,127.73091631053964
2016-11-08,132.66146089796507
2016-11-09,133.58927852914482
2016-11-10,134.45478082287815
2016-11-11,134.1490178007233
2016-11-12,135.93358876658127
2016-11-13,137.32670538106586
2016-11-14,140.10999549577883
2016-11-15,139.01334205288464
2016-11-16,138.11201708326684
2016-11-17,137.1221440041852
2016-11-18,138.88944121891836
2016-11-19,142.25590615280655
2016-11-20,141.28140981284187
2016-11-21,140.38888766555246
2016-11-22,141.1347029875105
2016-11-23,140.63903569729698
2016-11-24,142.81387308487217
2016-11-25,137.88668423847972
2016-11-26,136.15106222397117
2016-11-27,134.5310872679336
2016-11-28,129.74945408320818
2016-11-29,127.84027307604998
2016-11-30,126.0553941568322
2016-12-01,125.7010574976098
2016-12-02,127.9687733878023
2016-12-03,127.52075252986543
2016-12-04,125.51151516228178
2016-12-05,125.44315922944656
2016-12-06,127.57798892761828
2016-12-07,125.67637260145081
2016-12-08,123.93064658290261
2016-12-09,125.06962837492875
2016-12-10,124.67793917826285
2016-12-11,126.00014198640793
2016-12-12,126.01743868002946
2016-12-13,127.4625563686968
2016-12-14,125.44581099034538
2016-12-15,125.46611819332436
2016-12-16,125.09455286304184
2016-12-17,122.76519836621165
2016-12-18,119.82151899515237
2016-12-19,121.16521271365433
2016-12-20,120.53982673567121
2016-12-21,118.65652701485025
2016-12-22,118.5186697365803
2016-12-23,120.68541794651148
2016-12-24,116.4685461080533
2016-12-25,113.7955690563049
2016-12-26,112.19311997565686
2016-12-27,114.84521424319331
2016-12-28,115.39808596542183
2016-12-29,116.84217132246518
2016-12-30,114.80331926272915
2016-12-31,112.83668938113071
2017-01-01,113.67529926364362
2017-01-02,113.81974915767495
2017-01-03,114.84806213276393
2017-01-04,114.54946039125055
2017-01-05,115.09285446564203
2017-01-06,115.42045100276871
2017-01-07,116.8840507710719
2017-01-08,118.42073013643832
2017-01-09,115.47861822674778
2017-01-10,111.50243382083943
2017-01-11,113.31534642469524
2017-01-12,115.49551556242173
2017-01-13,113.69399486044945
2017-01-14,110.45112458873999
2017-01-15,110.66249082919299
2017-01-16,112.33623281473699
2017-01-17,115.60255846722885
2017-01-18,116.58739845691636
2017-01-19,115.94771861438583
2017-01-20,114.36854504670396
2017-01-21,114.42946519611732
2017-01-22,113.9315483679366
2017-01-23,112.16423495800497
2017-01-24,115.88301977280669
2017-01-25,119.22913839096908
2017-01-26,121.42422940756889
2017-01-27,119.71819354492581
2017-01-28,121.38387750751993
2017-01-29,122.65596658215063
2017-01-30,123.55730268009214
2017-01-31,126.05743020646776
2017-02-01,127.36996170003788
2017-02-02,128.90842225090375
2017-02-03,130.25378776291478
2017-02-04,131.00086204414586
2017-02-05,127.41721392736795
2017-02-06,127.63006239967528
2017-02-07,126.56157193555735
2017-02-08,124.0798743746594
2017-02-09,127.45505735539483
2017-02-10,131.0193616153501
2017-02-11,133.90130594984367
2017-02-12,134.4879255147317
2017-02-13,137.42756121589284
2017-02-14,137.50206745850116
2017-02-15,137.99050694082857
2017-02-16,135.68235373934348
2017-02-17,136.58139367053215
2017-02-18,136.7594986788996
2017-02-19,134.0296761273935
2017-02-20,133.96882757940767
2017-02-21,133.84784942918094
2017-02-22,137.73958164286583
2017-02-23,139.74223284774567
2017-02-24,139.81665579203877
2017-02-25,140.41497946374213
2017-02-26,140.5622764447819
2017-02-27,140.16316761651376
2017-02-28,137.84264534108868
2017-03-01,137.56356793019847
2017-03-02,136.00455283899487
2017-03-03,133.39970546437678
2017-03-04,134.52540889635367
2017-03-05,135.40457066625413
2017-03-06,131.69403307281345
2017-03-07,131.48613145910525
2017-03-08,133.611239733592
2017-03-09,135.90658514196576
2017-03-10,138.16869554085767
2017-03-11,138.30209378470437
2017-03-12,136.52180528362476
2017-03-13,134.2588801719137
2017-03-14,135.0370354399431
2017-03-15,135.8938897860869
2017-03-16,138.72590792392526
2017-03-17,141.19971896268828
2017-03-18,140.955623183312
2017-03-19,138.26925306448877
2017-03-20,137.62459047588928
2017-03-21,138.1448637212358
2017-03-22,137.75442104874855
2017-03-23,136.5544925846214
2017-03-24,137.1477061420228
2017-03-25,136.11145690743675
2017-03-26,134.8192722706055
2017-03-27,135.52989743590769
2017-03-28,134.722034993216
2017-03-29,135.28857925121824
2017-03-30,135.91978051224743
2017-03-31,133.54957069557116
2017-04-01,132.58793321385684
2017-04-02,135.67212280772964
2017-04-03,133.2586882640026
2017-04-04,128.935241170703
2017-04-05,125.25368357774401
2017-04-06,125.3552580210215
2017-04-07,125.46048574134227
2017-04-08,125.27243428945891
2017-04-09,127.73588260586651
2017-04-10,122.51380429906942
2017-04-11,123.32353486285243
2017-04-12,126.43821749222481
2017-04-13,124.25614177347668
2017-04-14,123.55864315560082
2017-04-15,122.14527757314899
2017-04-16,120.47938895451831
2017-04-17,119.90415690553827
2017-04-18,122.67341896143795
2017-04-19,126.31944756985357
2017-04-20,125.6971740588568
2017-04-21,129.57109084637963
2017-04-22,129.6893731604163
2017-04-23,133.368019946286
2017-04-24,133.2191133087172
2017-04-25,133.54137974070184
2017-04-26,134.35952841711128
2017-04-27,141.30683732792028
2017-04-28,143.2644678131283
2017-04-29,141.72749443656983
2017-04-30,143.95757314023484
2017-05-01,143.19000876400395
2017-05-02,142.13990556569746
2017-05-03,144.23921434005712
2017-05-04,144.3606765798517
2017-05-05,145.04647485936027
2017-05-06,145.12952744838165
2017-05-07,145.95224876559917
2017-05-08,146.98407848884804
2017-05-09,142.6183372512946
2017-05-10,144.1741303080381
2017-05-11,142.01158483785647
2017-05-12,138.87118041458083
2017-05-13,138.792364496959
2017-05-14,139.02500301442876
2017-05-15,137.56331471747214
2017-05-16,139.42460454220915
2017-05-17,136.55656117806546
2017-05-18,135.73199510793324
2017-05-19,134.5348936845164
2017-05-20,134.4835786798231
2017-05-21,135.12306857102604
2017-05-22,133.0420631849347
2017-05-23,134.61568021403892
2017-05-24,134.79677608494637
2017-05-25,130.88579009378176
2017-05-26,126.95496004336833
2017-05-27,126.9750423403459
2017-05-28,126.57851967768559
2017-05-29,126.4170413414731
2017-05-30,126.40585396268618
2017-05-31,126.90035976627891
2017-06-01,128.85380548026177
2017-06-02,126.66330141973371
2017-06-03,124.39074255446653
2017-06-04,122.31035537072121
2017-06-05,122.9114163156855
2017-06-06,125.38915788608806
2017-06-07,124.5841497406854
2017-06-08,119.81339638663219
2017-06-09,116.68200396310336
2017-06-10,115.20180390173701
2017-06-11,114.23459504276435
2017-06-12,113.54223149431164
2017-06-13,113.65125915607825
2017-06-14,113.13448782571768
2017-06-15,115.06014560024681
2017-06-16,113.88178168146855
2017-06-17,112.38526771306128
2017-06-18,113.27592110434001
2017-06-19,110.60825395955038
2017-06-20,111.32835249889077
2017-06-21,111.54757802705306
2017-06-22,111.3280658238639
2017-06-23,114.18804081700588
2017-06-24,113.11442383300185
2017-06-25,116.8859573047595
2017-06-26,116.51274969655613
2017-06-27,114.23317685072277
2017-06-28,114.39931404296924
2017-06-29,112.51628836051526
2017-06-30,111.23122439779134
2017-07-01,111.96832363835573
2017-07-02,112.9920864278109
2017-07-03,111.92978408686265
2017-07-04,113.72395889431952
2017-07-05,115.85684279269034
2017-07-06,118.54908855006164
2017-07-07,119.58372864962278
2017-07-08,122.22223068173929
2017-07-09,118.69691864466945
2017-07-10,118.14574235871589
2017-07-11,116.58458957000468
2017-07-12,116.84484149457572
2017-07-13,115.83880549115374
2017-07-14,115.57677865374146
2017-07-15,119.09585941001637
2017-07-16,118.81979968760774
2017-07-17,119.63875842071867
2017-07-18,119.24391968483123
2017-07-19,119.42824075741505
2017-07-20,119.48162950923759
2017-07-21,120.37059247884218
2017-07-22,122.64319741278959
2017-07-23,125.91102480101041
