date,price
2015-07-07,3895.777665202988
2015-07-08,3842.8821116763893
2015-07-09,3784.533614713959
2015-07-10,3856.869774253448
2015-07-11,3933.831704899003
2015-07-12,3926.6705359091306
2015-07-13,3910.4811831796897
2015-07-14,3976.6714245584503
2015-07-15,3927.903872529284
2015-07-16,3889.085963118661
2015-07-17,3918.3956275980304
2015-07-18,3901.735218071526
2015-07-19,3902.341655534995
2015-07-20,3895.947932108086
2015-07-21,3911.72420091618
2015-07-22,3975.5022215200056
2015-07-23,3980.437403057253
2015-07-24,4010.4633576790043
2015-07-25,3919.144972370193
2015-07-26,3917.8169102821494
2015-07-27,3881.364424233664
2015-07-28,3828.9101192431945
2015-07-29,3791.7830822026303
2015-07-30,3778.251237701768
2015-07-31,3818.5093264062957
2015-08-01,3762.312256015483
2015-08-02,3764.4228297859595
2015-08-03,3744.6122642397077
2015-08-04,3731.5216732941703
2015-08-05,3774.997810967787
2015-08-06,3798.91291351883
2015-08-07,3857.784718501996
2015-08-08,3851.854320129264
2015-08-09,3822.3939642049368
2015-08-10,3813.5178761205675
2015-08-11,3824.8346493699646
2015-08-12,3833.3185231823068
2015-08-13,3787.281844071878
2015-08-14,3791.979279056276
2015-08-15,3802.6168637314313
2015-08-16,3913.563901368011
2015-08-17,3998.5962105871995
2015-08-18,3960.9423892333743
2015-08-19,3948.8991547603227
2015-08-20,3884.741581373787
2015-08-21,3859.632488430448
2015-08-22,3874.2964503539565
2015-08-23,3928.472494319386
2015-08-24,3896.9614358198132
2015-08-25,3868.9892571733153
2015-08-26,3776.7310056349083
2015-08-27,3770.576305796377
2015-08-28,3726.221438367888
2015-08-29,3704.7097449659673
2015-08-30,3668.840747840897
2015-08-31,3665.703965560419
2015-09-01,3594.134173560421
2015-09-02,3535.595993058181
2015-09-03,3622.7694248341063
2015-09-04,3571.030679876791
2015-09-05,3527.6480445054826
2015-09-06,3602.6637637290796
2015-09-07,3724.1080136310284
2015-09-08,3675.7475939015635
2015-09-09,3661.2128791602177
2015-09-10,3676.2045521147415
2015-09-11,3749.7753410388736
2015-09-12,3708.8413146454095
2015-09-13,3699.330348719089
2015-09-14,3732.8778887994918
2015-09-15,3752.1265681464433
2015-09-16,3736.9547702891514
2015-09-17,3732.0852641368715
2015-09-18,3675.138314170933
2015-09-19,3666.00907227191
2015-09-20,3655.732801402592
2015-09-21,3666.15202378038
2015-09-22,3643.917322243771
2015-09-23,3664.2347963886177
2015-09-24,3707.3455553951144
2015-09-25,3714.678122677279
2015-09-26,3730.320170727818
2015-09-27,3733.3661645858224
2015-09-28,3734.1668670454537
2015-09-29,3704.530483726399
2015-09-30,3718.6426599570595
2015-10-01,3715.335899117792
2015-10-02,3805.3839040132584
2015-10-03,3874.7089123903575
2015-10-04,3892.529180644471
2015-10-05,3859.819257545634
2015-10-06,3812.252758116507
2015-10-07,3864.91648243025
2015-10-08,3877.276062570086
2015-10-09,3899.275114849763
2015-10-10,3823.7148130879123
2015-10-11,3864.962850466036
2015-10-12,3885.7585067104883
2015-10-13,3837.9585444885342
2015-10-14,3818.3084083303306
2015-10-15,3830.560984389332
2015-10-16,3833.6588988283315
2015-10-17,3821.7951830602105
2015-10-18,3818.128193556562
2015-10-19,3808.0476805220565
2015-10-20,3815.4553917118674
2015-10-21,3880.4792694118705
2015-10-22,3769.9773367284633
2015-10-23,3760.668944937821
2015-10-24,3769.0078884252202
2015-10-25,3782.486341460109
2015-10-26,3767.3729668441447
2015-10-27,3693.860333968768
2015-10-28,3708.415451792433
2015-10-29,3782.5730756845674
2015-10-30,3718.1477382040694
2015-10-31,3755.547219560837
2015-11-01,3742.382241746383
2015-11-02,3740.579369377944
2015-11-03,3696.976251340706
2015-11-04,3683.768848451251
2015-11-05,3739.272163775924
2015-11-06,3764.8618425761515
2015-11-07,3840.364272512648
2015-11-08,3892.810197881477
2015-11-09,3913.0752731987714
2015-11-10,3992.076136867675
2015-11-11,4012.85371254213
2015-11-12,4051.5706985677125
2015-11-13,4038.8311317174403
2015-11-14,4042.7428180317706
2015-11-15,4011.75509933751
2015-11-16,4057.890045787913
2015-11-17,4004.8892619800235
2015-11-18,4041.437482979289
2015-11-19,4033.571265232135
2015-11-20,4088.3699253439568
2015-11-21,4124.207522051141
2015-11-22,4211.132291959664
2015-11-23,4247.078193746911
2015-11-24,4172.934451604427
2015-11-25,4170.657962720455
2015-11-26,4116.478182891144
2015-11-27,4093.2314303031567
2015-11-28,4164.86536880093
2015-11-29,4195.977786997495
2015-11-30,4163.744387571311
2015-12-01,4117.037207014348
2015-12-02,4119.447227236193
2015-12-03,4063.879189351507
2015-12-04,4033.9315028513006
2015-12-05,4049.0925988887616
2015-12-06,4103.360637169809
2015-12-07,4132.665109856801
2015-12-08,4027.5377738937277
2015-12-09,4042.3245145279056
2015-12-10,4046.49137063668
2015-12-11,4066.3945389186633
2015-12-12,4142.486997274543
2015-12-13,4047.5627120802765
2015-12-14,4021.3831463249785
2015-12-15,4049.2822762533524
2015-12-16,3978.1605811563995
2015-12-17,4046.1618002195173
2015-12-18,4063.9645673218743
2015-12-19,4104.039956182077
2015-12-20,4078.4272786829833
2015-12-21,4117.1128295561075
2015-12-22,4168.186165595282
2015-12-23,4180.099497619842
2015-12-24,4192.1192676720275
2015-12-25,4205.887351594946
2015-12-26,4165.804320153983
2015-12-27,4159.729487536549
2015-12-28,4153.428319236548
2015-12-29,4172.414412623097
2015-12-30,4220.887008258487
2015-12-31,4171.418386331691
2016-01-01,4166.399116250732
2016-01-02,4237.882611809087
2016-01-03,4203.1983801964725
2016-01-04,4165.081352348569
2016-01-05,4175.5381009952935
2016-01-06,4216.608604105485
2016-01-07,4218.0553655454905
2016-01-08,4283.01284086229
2016-01-09,4325.749063996721
2016-01-10,4368.169985488969
2016-01-11,4396.640543165913
2016-01-12,4515.1902972641565
2016-01-13,4505.6605710018675
2016-01-14,4405.3961867808175
2016-01-15,4487.223885744768
2016-01-16,4464.949439924711
2016-01-17,4471.369027826417
2016-01-18,4539.228360860819
2016-01-19,4458.456409540742
2016-01-20,4396.565888410598
2016-01-21,4318.380566885634
2016-01-22,4280.583346131817
2016-01-23,4302.893910334033
2016-01-24,4329.46952193823
2016-01-25,4343.980827470103
2016-01-26,4275.860641329322
2016-01-27,4166.201806427021
2016-01-28,4169.660371247706
2016-01-29,4148.300123004521
2016-01-30,4170.855115730352
2016-01-31,4205.082768347847
2016-02-01,4212.578704699526
2016-02-02,4249.95149617528
2016-02-03,4261.921329663062
2016-02-04,4288.529652444143
2016-02-05,4255.308167273262
2016-02-06,4247.557340117064
2016-02-07,4257.9541458811655
2016-02-08,4298.672301496486
2016-02-09,4280.436946775465
2016-02-10,4306.7263503438935
2016-02-11,4294.680790668391
2016-02-12,4289.876397226835
2016-02-13,4331.341349729064
2016-02-14,4235.458498104257
2016-02-15,4174.541216140215
2016-02-16,4105.844938615875
2016-02-17,3999.479892354421
2016-02-18,3969.6860936653657
2016-02-19,4004.4181765594835
2016-02-20,3992.3558932158285
2016-02-21,4002.1740535950407
2016-02-22,4052.774808607296
2016-02-23,4115.127517842326
2016-02-24,4112.780678116646
2016-02-25,4177.283175243968
2016-02-26,4182.541965109067
2016-02-27,4143.9004253628955
2016-02-28,4116.943839724488
2016-02-29,4049.271091885208
2016-03-01,4009.553499465037
2016-03-02,3994.162230615816
2016-03-03,4031.5831599067938
2016-03-04,4111.896388148719
2016-03-05,4048.819500301173
2016-03-06,4067.7625004561787
2016-03-07,4020.908720302001
2016-03-08,4043.4730075766074
2016-03-09,4038.329382147223
2016-03-10,3956.2003559617706
2016-03-11,3998.916498835509
2016-03-12,3972.4255500991494
2016-03-13,3949.2927424136988
2016-03-14,3902.510836446811
2016-03-15,3874.49281290668
2016-03-16,3894.168122827796
2016-03-17,3886.650543017789
2016-03-18,3901.9948121822513
2016-03-19,3918.8773121462564
2016-03-20,3978.8530544145906
2016-03-21,3964.264195419902
2016-03-22,3899.2637817679592
2016-03-23,3947.5787576488515
2016-03-24,3933.60845961294
2016-03-25,3984.4885896132423
2016-03-26,4002.7016677978945
2016-03-27,3997.6076005192717
2016-03-28,4014.305360270081
2016-03-29,4104.977313667897
2016-03-30,4203.6973269289065
2016-03-31,4207.903969180491
2016-04-01,4216.454195520544
2016-04-02,4269.13591614327
2016-04-03,4229.29808725237
2016-04-04,4246.207355448372
2016-04-05,4245.86866994016
2016-04-06,4261.918065712268
2016-04-07,4222.736117962636
2016-04-08,4148.192835177514
2016-04-09,4052.689955972569
2016-04-10,4002.5209273513397
2016-04-11,3982.608464210706
2016-04-12,3970.237869263564
2016-04-13,4059.280082546636
2016-04-14,4111.384842575573
2016-04-15,4067.6454585151705
2016-04-16,4084.586323365506
2016-04-17,4066.6441032937905
2016-04-18,4054.418296569377
2016-04-19,4063.8146900230877
2016-04-20,4093.3198657553926
2016-04-21,4078.474438502703
2016-04-22,4128.852159834847
2016-04-23,4076.605148519169
2016-04-24,4077.7686564566025
2016-04-25,4200.56182576609
2016-04-26,4212.099693724394
2016-04-27,4282.0243639384325
2016-04-28,4287.385528923796
2016-04-29,4316.634288298399
2016-04-30,4314.77694310383
2016-05-01,4307.36729711558
2016-05-02,4270.3759762479995
2016-05-03,4292.178980535642
2016-05-04,4251.842816234777
2016-05-05,4284.967691151655
2016-05-06,4338.950514862037
2016-05-07,4357.951334765659
2016-05-08,4344.75689267159
2016-05-09,4368.111584377319
2016-05-10,4353.779213292514
2016-05-11,4401.149918713276
2016-05-12,4311.617617299101
2016-05-13,4296.15833602138
2016-05-14,4201.161434178698
2016-05-15,4131.423888343551
2016-05-16,4196.707758326452
2016-05-17,4240.428334808533
2016-05-18,4206.8730975092985
2016-05-19,4136.691624308459
2016-05-20,4000.8035901085964
2016-05-21,3977.0727977049696
2016-05-22,4088.6076709073527
2016-05-23,4109.696187808617
2016-05-24,4084.5748388232428
2016-05-25,4107.048525517451
2016-05-26,4035.856465271446
2016-05-27,4023.1319859421574
2016-05-28,4028.5324803886047
2016-05-29,4025.4606973604077
2016-05-30,4062.5861513889067
2016-05-31,4079.364251359385
2016-06-01,4111.273162061866
2016-06-02,4080.178903643005
2016-06-03,4122.808468655551
2016-06-04,4200.562728094369
2016-06-05,4155.494895754788
2016-06-06,4114.755843771176
2016-06-07,4178.445811172823
2016-06-08,4170.2801552946585
2016-06-09,4238.09784669544
2016-06-10,4217.7852005034865
2016-06-11,4288.86579428177
2016-06-12,4296.181974886389
2016-06-13,4309.699788940492
2016-06-14,4387.782498707609
2016-06-15,4370.753300884267
2016-06-16,4325.282883651712
2016-06-17,4304.2581360030335
2016-06-18,4327.315071665322
2016-06-19,4252.073417224224
2016-06-20,4283.834242127448
2016-06-21,4258.652769927071
2016-06-22,4315.362470146387
2016-06-23,4200.680161493386
2016-06-24,4164.270581934896
2016-06-25,4086.267127635624
2016-06-26,4049.0277926130193
2016-06-27,4061.2814850075542
2016-06-28,4053.90175507389
2016-06-29,4043.134567388933
2016-06-30,4036.705057706541
2016-07-01,4046.8891601634755
2016-07-02,4001.7279111252233
2016-07-03,4034.7916280051854
2016-07-04,4066.0909246459464
2016-07-05,4084.753929989253
2016-07-06,4111.489934063737
2016-07-07,4126.212984685723
2016-07-08,4223.436308343413
2016-07-09,4220.168367479465
2016-07-10,4206.397246598289
2016-07-11,4171.500540118118
2016-07-12,4123.8390857240665
2016-07-13,4066.9244677673823
2016-07-14,4027.0034258752607
2016-07-15,4024.6364526279613
2016-07-16,4040.783573440769
2016-07-17,4043.9907567609453
2016-07-18,4009.895388893946
2016-07-19,4051.8994817760763
2016-07-20,4086.886457060715
2016-07-21,4080.3659300042286
2016-07-22,4051.133797696135
2016-07-23,4077.2749960621054
2016-07-24,4086.8470663954386
2016-07-25,4021.1464829141946
2016-07-26,4018.9059953751653
2016-07-27,4031.725402987836
2016-07-28,3991.656613632737
2016-07-29,4001.1125098881944
2016-07-30,3936.4913472829344
2016-07-31,3997.440270432055
2016-08-01,4055.273523569911
2016-08-02,4044.5421433136867
2016-08-03,4062.111978907735
2016-08-04,3953.4577498461235
2016-08-05,3902.79248122616
2016-08-06,3890.6438962612556
2016-08-07,3844.45294654444
2016-08-08,3876.5489153146495
2016-08-09,3966.190288906992
2016-08-10,3914.462173706039
2016-08-11,3878.2944949207117
2016-08-12,3889.4926285740157
2016-08-13,3962.0459722205424
2016-08-14,3908.343479414548
2016-08-15,3920.232322297539
2016-08-16,4002.887588538589
2016-08-17,3929.453279592132
2016-08-18,3873.6136623215184
2016-08-19,3855.875461355356
2016-08-20,3834.0000327685448
2016-08-21,3870.3160785812424
2016-08-22,3881.764558928116
2016-08-23,3805.2327066349285
2016-08-24,3828.353611266733
2016-08-25,3804.176951769871
2016-08-26,3860.373830535293
2016-08-27,3833.8186550997793
2016-08-28,3807.056421029837
2016-08-29,3831.3056482132906
2016-08-30,3865.418326235449
2016-08-31,3885.9379059520297
2016-09-01,3813.1857206974278
2016-09-02,3837.339224335134
2016-09-03,3793.407748641666
2016-09-04,3804.3533507836287
2016-09-05,3744.229634125042
2016-09-06,3764.0300309469976
2016-09-07,3730.5576269623366
2016-09-08,3677.479144985058
2016-09-09,3708.1568754953396
2016-09-10,3719.125044422264
2016-09-11,3694.1115798759206
2016-09-12,3756.2022255208954
2016-09-13,3738.279069978225
2016-09-14,3740.438769814228
2016-09-15,3752.6625697071845
2016-09-16,3727.1831006263487
2016-09-17,3747.9477478330004
2016-09-18,3726.1410755823
2016-09-19,3709.5815709767567
2016-09-20,3768.147470055766
2016-09-21,3724.7429723194737
2016-09-22,3624.995269740983
2016-09-23,3692.607263579754
2016-09-24,3801.7174987898634
2016-09-25,3785.09546508368
2016-09-26,3703.665191022574
2016-09-27,3691.4371589453417
2016-09-28,3680.2617783335672
2016-09-29,3673.1288377262163
2016-09-30,3627.8228464424906
2016-10-01,3652.5216761871607
2016-10-02,3675.093762393848
2016-10-03,3614.1155733490864
2016-10-04,3643.6605021319565
2016-10-05,3730.25859913762
2016-10-06,3738.3371480514647
2016-10-07,3724.8608073778305
2016-10-08,3719.6620260562986
2016-10-09,3746.5022036133564
2016-10-10,3674.482034083719
2016-10-11,3682.123732890919
2016-10-12,3666.640083274078
2016-10-13,3745.0748086171075
2016-10-14,3738.483886380703
2016-10-15,3810.672608372519
2016-10-16,3764.0818242018795
2016-10-17,3790.03913623719
2016-10-18,3804.602415571932
2016-10-19,3768.1000856548585
2016-10-20,3776.4933478267562
2016-10-21,3829.591182613771
2016-10-22,3816.3714763524868
2016-10-23,3744.6514236226576
2016-10-24,3744.705153501994
2016-10-25,3707.374184832242
2016-10-26,3693.799377122703
2016-10-27,3691.1717074547523
2016-10-28,3621.242349311182
2016-10-29,3556.264889929831
2016-10-30,3576.5205773777857
2016-10-31,3556.144104704509
2016-11-01,3454.9530425511625
2016-11-02,3486.581184917591
2016-11-03,3498.1124663964943
2016-11-04,3470.6518874107496
2016-11-05,3419.9450410680174
2016-11-06,3453.2476769298237
2016-11-07,3467.694277167851
2016-11-08,3563.4157393605656
2016-11-09,3581.1985867238022
2016-11-10,3597.7447024597077
2016-11-11,3591.7081058876593
2016-11-12,3625.900766420376
2016-11-13,3652.471408737135
2016-11-14,3705.47240858505
2016-11-15,3684.4195714967227
2016-11-16,3667.057016428549
2016-11-17,3647.9684012190473
2016-11-18,3681.612188570223
2016-11-19,3745.4966020620086
2016-11-20,3726.855848430728
2016-11-21,3709.7405917964643
2016-11-22,3723.770558196565
2016-11-23,3714.200938478968
2016-11-24,3755.3156022972526
2016-11-25,3661.4273868300206
2016-11-26,3628.040174789488
2016-11-27,3596.7632020250253
2016-11-28,3504.113129650608
2016-11-29,3466.7734419650574
2016-11-30,3431.7176714000866
2016-12-01,3424.632252047117
2016-12-02,3468.8649383693937
2016-12-03,3459.977889794557
2016-12-04,3420.502130029527
2016-12-05,3419.0237264208754
2016-12-06,3460.6798317128732
2016-12-07,3423.3246960213933
2016-12-08,3388.884311522271
2016-12-09,3411.143585983938
2016-12-10,3403.3121056204955
2016-12-11,3429.1224553391003
2016-12-12,3429.323929023737
2016-12-13,3457.454921219668
2016-12-14,3417.842677371134
2016-12-15,3418.1040327155333
2016-12-16,3410.6760023555016
2016-12-17,3364.6942518337814
2016-12-18,3306.2757874649897
2016-12-19,3332.7959337409916
2016-12-20,3320.2684481912784
2016-12-21,3282.704288081677
2016-12-22,3279.8263738778437
2016-12-23,3322.755836530729
2016-12-24,3238.618550515231
2016-12-25,3184.8018386862595
2016-12-26,3152.3210206714216
2016-12-27,3205.668716628808
2016-12-28,3216.6435618377773
2016-12-29,3245.445067370079
2016-12-30,3204.441377534431
2016-12-31,3164.6957658759507
2017-01-01,3181.485254056299
2017-01-02,3184.2679183227
2017-01-03,3204.826693315985
2017-01-04,3198.6969319567233
2017-01-05,3209.4862050005804
2017-01-06,3215.932163145011
2017-01-07,3245.1118009128363
2017-01-08,3275.6420927067543
2017-01-09,3216.712189743026
2017-01-10,3136.4501679545556
2017-01-11,3172.9566737511495
2017-01-12,3216.6642859906233
2017-01-13,3180.332023947494
2017-01-14,3114.6305515507147
2017-01-15,3118.795855429973
2017-01-16,3152.5611595674427
2017-01-17,3218.16553332249
2017-01-18,3237.7519400478277
2017-01-19,3224.822352457293
2017-01-20,3193.0105152385604
2017-01-21,3194.106983724546
2017-01-22,3183.9663317591617
2017-01-23,3148.201689554937
2017-01-24,3222.880726515772
2017-01-25,3289.4849233401874
2017-01-26,3332.844246760485
2017-01-27,3298.929749684345
2017-01-28,3331.7796727903615
2017-01-29,3356.7484134727765
2017-01-30,3374.355216484765
2017-01-31,3423.2405215863496
2017-02-01,3448.7282746023957
2017-02-02,3478.530768990943
2017-02-03,3504.491187444647
2017-02-04,3518.8106385107008
2017-02-05,3449.0964168133432
2017-02-06,3453.1054428274374
2017-02-07,3432.129186156916
2017-02-08,3383.4039287493047
2017-02-09,3449.28092668687
2017-02-10,3518.3222368405063
2017-02-11,3573.7299122473864
2017-02-12,3584.8519779455037
2017-02-13,3640.952507672137
2017-02-14,3642.2276551634864
2017-02-15,3651.392072734883
2017-02-16,3607.1687210378172
2017-02-17,3624.216500557888
2017-02-18,3627.4732491872287
2017-02-19,3575.0499094654756
2017-02-20,3573.738004605505
2017-02-21,3571.270989523194
2017-02-22,3645.587279697968
2017-02-23,3683.525794712031
2017-02-24,3684.7904598751206
2017-02-25,3695.9888464127457
2017-02-26,3698.6317329035433
2017-02-27,3690.9194966038035
2017-02-28,3646.67405505074
2017-03-01,3641.2107834434883
2017-03-02,3611.3071282105902
2017-03-03,3561.2301703213866
2017-03-04,3582.6983344462033
2017-03-05,3599.39673390206
2017-03-06,3527.9620831442853
2017-03-07,3523.8099263369118
2017-03-08,3564.580782064311
2017-03-09,3608.421483734707
2017-03-10,3651.4187953090495
2017-03-11,3653.8102582214356
2017-03-12,3619.739667393288
2017-03-13,3576.2959378083406
2017-03-14,3591.064062938062
2017-03-15,3607.3112125313564
2017-03-16,3661.134723760118
2017-03-17,3707.876059956679
2017-03-18,3703.111388670214
2017-03-19,3652.0143994500877
2017-03-20,3639.6010317509736
2017-03-21,3649.3560642065713
2017-03-22,3641.780879844743
2017-03-23,3618.767880910532
2017-03-24,3629.9342670037545
2017-03-25,3610.021356474956
2017-03-26,3585.168879954612
2017-03-27,3598.6206367349237
2017-03-28,3583.019713383288
2017-03-29,3593.717981019417
2017-03-30,3605.6377075593855
2017-03-31,3560.1128079888213
2017-04-01,3541.4950292178105
2017-04-02,3600.4733135106476
2017-04-03,3554.1006933803787
2017-04-04,3470.556474189207
2017-04-05,3398.781893124643
2017-04-06,3400.6298638329695
2017-04-07,3402.5485677479373
2017-04-08,3398.739541813853
2017-04-09,3446.591427125001
2017-04-10,3344.416198810907
2017-04-11,3360.181898788718
2017-04-12,3420.9341126346303
2017-04-13,3378.1874434403744
2017-04-14,3364.3884138150293
2017-04-15,3336.5011482255945
2017-04-16,3303.542107069464
2017-04-17,3292.0461029749185
2017-04-18,3346.479644841333
2017-04-19,3417.6611391336323
2017-04-20,3405.39431970144
2017-04-21,3480.49868370608
2017-04-22,3482.6464357902496
2017-04-23,3553.3504745337204
2017-04-24,3550.351237914188
2017-04-25,3556.390361151508
2017-04-26,3571.92144194463
2017-04-27,3703.809834062566
2017-04-28,3740.533087163894
2017-04-29,3711.4476551237744
2017-04-30,3753.252882053992
2017-05-01,3738.6836937362864
2017-05-02,3718.77325188396
2017-05-03,3758.0864537729235
2017-05-04,3760.2140180861697
2017-05-05,3772.9157895744456
2017-05-06,3774.319837930118
2017-05-07,3789.560984157763
2017-05-08,3808.678693860091
2017-05-09,3726.735617733153
2017-05-10,3755.8115861226333
2017-05-11,3715.015443165991
2017-05-12,3655.5340309207995
2017-05-13,3653.893688699405
2017-05-14,3658.1556885167943
2017-05-15,3630.2771000650587
2017-05-16,3665.4293936032113
2017-05-17,3610.8389636861907
2017-05-18,3594.983239290552
2017-05-19,3571.983242565111
2017-05-20,3570.859109441481
2017-05-21,3582.932967195189
2017-05-22,3542.975071297924
2017-05-23,3572.954610511827
2017-05-24,3576.2713927734494
2017-05-25,3501.1153363875032
2017-05-26,3424.9495370106542
2017-05-27,3425.202322724557
2017-05-28,3417.3606059937492
2017-05-29,3414.084307436477
2017-05-30,3413.72994671196
2017-05-31,3423.2028537110136
2017-06-01,3460.9234564371086
2017-06-02,3418.323393657579
2017-06-03,3373.9183308620673
2017-06-04,3333.0611406474663
2017-06-05,3344.7121709355465
2017-06-06,3392.9865127948597
2017-06-07,3377.1530894363477
2017-06-08,3283.4015912456657
2017-06-09,3221.2580584852117
2017-06-10,3191.655437548834
2017-06-11,3172.212103729181
2017-06-12,3158.2307113947495
2017-06-13,3160.287265326893
2017-06-14,3149.8081655267865
2017-06-15,3188.1902498093527
2017-06-16,3164.520718336215
2017-06-17,3134.398650909547
2017-06-18,3152.137417834106
2017-06-19,3098.387192939631
2017-06-20,3112.772774770525
2017-06-21,3117.059945195755
2017-06-22,3112.5174981466075
2017-06-23,3169.756382494708
2017-06-24,3148.143949436075
